,index,date,amount,transaction_id,rate,flat_fee,product
131896,102789,3/3/2022 16:44,1524,pr_1646325877708342524,0.03,0,pr
131897,88665,4/6/2021 17:22,736,pr_1622827321661549736,0.03,0,pr
131898,99113,27/12/2021 10:55:38,255,pr_1640602538217441255,0.03,0,pr
131899,36108,6/9/2022 15:51,245,pos_1662479507158749245,0.01,2,pos
131900,26489,7/7/2022 11:28,228,pos_1657193335971557228,0.01,2,pos
131901,124790,28/08/2021 13:26:50,186,pp_1630157210491911186,0.025,2,pp
131902,13318,28/02/2022 19:31:05,139,pos_1646076664524983139,0.01,2,pos
131903,56043,4/12/2022 21:50,22,pos_1670190617999306022,0.01,2,pos
131904,39719,25/09/2022 09:21:28,208,pos_1664097687678323208,0.01,2,pos
131905,128733,20/02/2022 04:20:54,2021,pp_1645330854296112021,0.025,2,pp
131906,119556,3/12/2022 12:18,2354,pr_1670069884321260354,0.03,0,pr
131907,38247,17/09/2022 09:46:47,217,pos_1663408006626019217,,,pos
131908,88169,24/05/2021 13:14:24,397,pr_1621862063511413397,0.03,0,pr
131909,62407,20/10/2022 12:22:04,330,pos_1666268523887954330,0.01,2,pos
131910,33917,24/08/2022 18:55:12,204,pos_1661367311948294204,0.01,2,pos
131911,25388,29/06/2022 11:19:28,9,pos_1656501568226545009,0.01,2,pos
131912,127578,4/1/2022 17:01,1543,pp_1641315677014329543,0.025,2,pp
131913,65246,1/11/2022 0:48,210,pos_1667263704926243210,0.01,2,pos
131914,119901,9/12/2022 7:16,1870,pr_1670570182285690870,0.03,0,pr
131915,130148,28/03/2022 04:05:52,2422,pp_1648440352201669422,0.025,2,pp
131916,119228,27/11/2022 10:57:49,1519,pr_1669546669110359519,0.03,0,pr
131917,107710,21/05/2022 00:04:57,821,pr_1653091497113117821,0.03,0,pr
131918,91030,22/07/2021 11:29:08,612,pr_1626953347888269612,0.03,0,pr
131919,71699,27/11/2022 18:30:40,210,pos_1669573839828065210,0.01,2,pos
131920,86207,10/4/2021 11:49,186,pr_1618055375012746186,0.03,0,pr
131921,65344,2/11/2022 9:53,292,pos_1667382833833292292,0.01,2,pos
131922,35746,3/9/2022 17:49,39,pos_1662227371215707039,0.01,2,pos
131923,69725,21/11/2022 05:03:53,182,pos_1669007032955892182,0.01,2,pos
131924,6002,15/10/2021 15:05:09,5,pos_1634310308684438005,0.01,2,pos
131925,26122,4/7/2022 11:24,152,pos_1656933883712223152,0.01,2,pos
131926,63908,27/10/2022 15:21:28,217,pos_1666884087809648217,0.01,2,pos
131927,39557,24/09/2022 08:51:28,230,pos_1664009487679885230,0.01,2,pos
131928,116985,17/10/2022 09:04:38,2203,pr_1665997477730217203,0.03,0,pr
131929,10102,9/1/2022 12:48,51,pos_1641732525136928051,0.01,2,pos
131930,60385,11/10/2022 5:38,214,pos_1665466699907592214,0.01,2,pos
131931,45865,24/10/2022 06:20:21,47,pos_1666592420915742047,0.01,2,pos
131932,98383,13/12/2021 06:11:22,2764,pr_1639375881860478764,0.03,0,pr
131933,64110,27/10/2022 09:42:29,109,pos_1666863748506365109,0.01,2,pos
131934,92686,25/08/2021 07:17:11,407,pr_1629875831080350407,0.03,0,pr
131935,6174,20/10/2021 16:37:32,11,pos_1634747851947221011,0.01,2,pos
131936,34979,30/08/2022 07:49:09,152,pos_1661845749154827152,0.01,2,pos
131937,11864,7/2/2022 10:47,224,pos_1644230846908354224,0.01,2,pos
131938,105382,15/04/2022 21:30:07,774,pr_1650058206529558774,0.03,0,pr
131939,29633,29/07/2022 06:45:44,299,pos_1659077144377755299,0.01,2,pos
131940,31050,7/8/2022 8:27,221,pos_1659860851288216221,0.01,2,pos
131941,89010,11/6/2021 6:12,2122,pr_1623391929474080122,0.03,0,pr
131942,80395,27/12/2022 07:19:25,179,pos_1672125564754842179,0.01,2,pos
131943,62712,21/10/2022 10:50:44,294,pos_1666349444217113294,0.01,2,pos
131944,13510,2/3/2022 11:51,70,pos_1646221891484856070,0.01,2,pos
131945,116024,1/10/2022 13:48,1128,pr_1664632117187768128,0.03,0,pr
131946,132555,22/05/2022 04:31:46,3124,pp_1653193905862801124,0.025,2,pp
131947,131829,7/5/2022 8:12,1295,pp_1651911167283420295,0.025,2,pp
131948,71165,26/11/2022 19:04:03,21,pos_1669489442944426021,0.01,2,pos
131949,44953,20/10/2022 14:29:14,245,pos_1666276153566294245,0.01,2,pos
131950,117800,1/11/2022 8:39,912,pr_1667291950026469912,0.03,0,pr
131951,100719,27/01/2022 14:08:41,1815,pr_1643292521463005815,0.03,0,pr
131952,2993,9/7/2021 14:09,50,pos_1625839785405817050,0.01,2,pos
131953,57649,28/09/2022 13:40:07,155,pos_1664372407355678155,0.01,2,pos
131954,134065,29/06/2022 07:23:31,1232323235,pp_1656487410907794985,0.025,2,pp
131955,5269,26/09/2021 16:10:06,37,pos_1632672605755489037,0.01,2,pos
131956,133800,22/06/2022 15:21:01,176,pp_1655911261218180176,0.025,2,pp
131957,65973,5/11/2022 13:14,124,pos_1667654080872746124,0.01,2,pos
131958,130612,10/4/2022 4:07,755,pp_1649563630128765755,0.025,2,pp
131959,6881,6/11/2021 13:11,81,pos_1636204313541129081,0.01,2,pos
131960,114119,30/08/2022 22:28:31,1042,pr_1661898510933268042,0.03,0,pr
131961,28515,21/07/2022 03:07:04,139,pos_1658372824378423139,0.01,2,pos
131962,824,11/3/2021 6:07,20,pos_1615442847236112020,0.01,2,pos
131963,40317,28/09/2022 14:25:32,188,pos_1664375131593443188,0.01,2,pos
131964,130725,12/4/2022 14:24,236,pp_1649773453135636236,0.025,2,pp
131965,24315,20/06/2022 16:26:13,195,pos_1655742373370776195,0.01,2,pos
131966,140306,19/11/2022 11:16:58,1571,pp_1668856617799347571,0.025,2,pp
131967,21166,26/05/2022 13:33:57,55,pos_1653572037291188055,0.01,2,pos
131968,49543,9/11/2022 2:47,48,pos_1667962051857086048,0.01,2,pos
131969,69585,20/11/2022 15:28:15,327,pos_1668958095198603327,0.01,2,pos
131970,18442,29/04/2022 12:20:55,35,pos_1651234855371782035,0.01,2,pos
131971,47521,31/10/2022 09:57:46,171,pos_1667210265623089171,0.01,2,pos
131972,62021,18/10/2022 13:24:11,235,pos_1666099451411745235,0.01,2,pos
131973,5961,14/10/2021 09:07:25,64,pos_1634202444784275064,0.01,2,pos
131974,61379,16/10/2022 08:03:35,118,pos_1665907414618384118,0.01,2,pos
131975,14646,18/03/2022 13:40:24,12,pos_1647610823500202012,0.01,2,pos
131976,83638,10/2/2021 10:52,348,pr_1612954361072494348,0.03,0,pr
131977,71950,28/11/2022 09:55:00,129,pos_1669629299683806129,0.01,2,pos
131978,61449,16/10/2022 14:23:24,273,pos_1665930203527430273,0.01,2,pos
131979,110837,9/7/2022 10:47,449,pr_1657363653765093449,0.03,0,pr
131980,88358,27/05/2021 16:07:28,152,pr_1622131647921301152,0.03,0,pr
131981,42732,9/10/2022 5:48,49,pos_1665294538781566049,0.01,2,pos
131982,82965,25/01/2021 09:08:40,2325,pr_1611565720059514325,0.03,0,pr
131983,76666,14/12/2022 06:31:54,55,pos_1670999513879295055,0.01,2,pos
131984,105958,24/04/2022 15:00:05,394,pr_1650812405223854394,0.03,0,pr
131985,91393,29/07/2021 08:25:01,950,pr_1627547100631131950,0.03,0,pr
131986,136237,20/08/2022 14:22:21,2520,pp_1661005341456826520,0.025,2,pp
131987,67903,13/11/2022 19:24:04,133,pos_1668367444236733133,0.01,2,pos
131988,53557,25/11/2022 11:19:38,214,pos_1669375177834981214,0.01,2,pos
131989,134336,4/7/2022 17:54,1906,pp_1656957279637560906,0.025,2,pp
131990,54743,29/11/2022 12:23:02,177,pos_1669724582115311177,0.01,2,pos
131991,13977,10/3/2022 1:24,120,pos_1646875464182272120,0.01,2,pos
131992,100622,25/01/2022 17:19:12,1530,pr_1643131151844984530,0.03,0,pr
131993,39404,24/09/2022 14:00:57,45,pos_1664028057219097045,0.01,2,pos
131994,60419,11/10/2022 15:13,63,pos_1665501197056916063,0.01,2,pos
131995,110638,6/7/2022 4:46,840,pr_1657082760956123840,0.03,0,pr
131996,49296,8/11/2022 8:31,78,pos_1667896295267130078,0.01,2,pos
131997,125137,15/09/2021 20:43:15,1099,pp_1631738594653556099,0.025,2,pp
131998,34799,29/08/2022 11:17:40,90,pos_1661771860086083090,0.01,2,pos
131999,34647,28/08/2022 17:11:45,1123232323,pos_1661706704845566198,0.01,2,pos
132000,56241,4/12/2022 15:17,109,pos_1670167062077598109,0.01,2,pos
132001,29956,31/07/2022 12:27:34,232,pos_1659270454135905232,0.01,2,pos
132002,132992,1/6/2022 13:34,955,pp_1654090446901702955,0.025,2,pp
132003,101168,3/2/2022 9:17,1493,pr_1643879838251368493,0.03,0,pr
132004,67416,11/11/2022 13:08,89,pos_1668172090506556089,0.01,2,pos
132005,98205,10/12/2021 13:45,1105,pr_1639143902612498105,0.03,0,pr
132006,93979,18/09/2021 08:10:23,506,pr_1631952622700171506,0.03,0,pr
132007,77867,19/12/2022 18:08:54,70,pos_1671473334073960070,0.01,2,pos
132008,24941,25/06/2022 15:03:45,129,pos_1656169424966328129,0.01,2,pos
132009,12848,21/02/2022 16:06:49,88,pos_1645459609023567088,0.01,2,pos
132010,74365,7/12/2022 19:09,113,pos_1670440153149406113,0.01,2,pos
132011,62151,19/10/2022 07:11:52,17,pos_1666163511800174017,0.01,2,pos
132012,45815,23/10/2022 06:56:51,222,pos_1666508211119388222,0.01,2,pos
132013,52660,22/11/2022 13:55:19,93,pos_1669125319419737093,0.01,2,pos
132014,15421,27/03/2022 15:37:31,177,pos_1648395451222128177,0.01,2,pos
132015,72483,30/11/2022 08:28:07,121,pos_1669796886782397121,0.01,2,pos
132016,32139,13/08/2022 05:24:28,301,pos_1660368268016387301,0.01,2,pos
132017,49381,8/11/2022 4:50,175,pos_1667883001950829175,0.01,2,pos
132018,30566,3/8/2022 10:38,234,pos_1659523123213639234,0.01,2,pos
132019,109736,21/06/2022 00:11:14,500,pr_1655770274391086500,0.03,0,pr
132020,85442,24/03/2021 06:15:57,2523,pr_1616566556525854523,0.03,0,pr
132021,52064,19/11/2022 08:47:00,158,pos_1668847619851698158,0.01,2,pos
132022,39589,24/09/2022 19:52:43,33,pos_1664049163422251033,0.01,2,pos
132023,75027,9/12/2022 4:12,146,pos_1670559167162572146,0.01,2,pos
132024,89016,11/6/2021 10:32,861,pr_1623407555814101861,0.03,0,pr
132025,50684,13/11/2022 09:18:06,261,pos_1668331085779304261,0.01,2,pos
132026,50019,11/11/2022 1:35,248,pos_1668130513584017248,0.01,2,pos
132027,141736,24/12/2022 20:00:41,408,pp_1671912040520756408,0.025,2,pp
132028,44270,17/10/2022 08:32:23,118,pos_1665995542559211118,0.01,2,pos
132029,16247,6/4/2022 8:21,184,pos_1649233283707653184,0.01,2,pos
132030,32932,18/08/2022 11:04:12,105,pos_1660820651954733105,0.01,2,pos
132031,24480,22/06/2022 11:59:32,19,pos_1655899171532712019,0.01,2,pos
132032,22938,10/6/2022 10:20,107,pos_1654856457601443107,0.01,2,pos
132033,85137,17/03/2021 12:45:25,458,pr_1615985124568592458,0.03,0,pr
132034,114472,5/9/2022 15:41,1373,pr_1662392473371322373,0.03,0,pr
132035,22889,9/6/2022 20:03,53,pos_1654805020929688053,0.01,2,pos
132036,64815,31/10/2022 16:36:17,255,pos_1667234177053576255,0.01,2,pos
132037,56186,4/12/2022 12:04,207,pos_1670155490613763207,0.01,2,pos
132038,73360,4/12/2022 4:49,274,pos_1670129359278297274,0.01,2,pos
132039,35826,4/9/2022 11:39,51,pos_1662291587426813051,0.01,2,pos
132040,104314,28/03/2022 13:49:25,1746,pr_1648475364682854746,0.03,0,pr
132041,53811,26/11/2022 19:05:31,113,pos_1669489531194686113,0.01,2,pos
132042,39845,26/09/2022 10:30:31,239,pos_1664188231148990239,0.01,2,pos
132043,59042,5/10/2022 7:17,47,pos_1664954229890995047,0.01,2,pos
132044,39680,25/09/2022 16:44:42,76,pos_1664124281531649076,0.01,2,pos
132045,93305,6/9/2021 7:35,364,pr_1630913745266393364,0.03,0,pr
132046,37842,15/09/2022 07:32:25,247,pos_1663227145417781247,,,pos
132047,84477,2/3/2021 15:22,122,pr_1614698529536634122,0.03,0,pr
132048,109099,11/6/2022 13:21,1203,pr_1654953692192116203,0.03,0,pr
132049,18436,29/04/2022 15:20:30,72,pos_1651245629534449072,0.01,2,pos
132050,104169,26/03/2022 18:26:52,1964,pr_1648319212328306964,0.03,0,pr
132051,71175,26/11/2022 11:55:55,200,pos_1669463755272231200,0.01,2,pos
132052,96290,3/11/2021 13:51,336,pr_1635947493568968336,0.03,0,pr
132053,116811,15/10/2022 09:28:49,960,pr_1665826129337741960,0.03,0,pr
132054,88491,31/05/2021 09:14:45,82,pr_1622452485281008082,0.03,0,pr
132055,73509,4/12/2022 7:48,280,pos_1670140137736489280,0.01,2,pos
132056,137005,5/9/2022 6:48,1607,pp_1662360510252190607,0.025,2,pp
132057,82941,25/01/2021 15:42:30,1005,pr_1611589349655954005,0.03,0,pr
132058,141875,29/12/2022 08:53:00,827,pp_1672303980046408827,0.025,2,pp
132059,122822,7/5/2021 11:48,2767,pp_1620388136928801767,0.025,2,pp
132060,28318,20/07/2022 04:42:18,30,pos_1658292138152600030,0.01,2,pos
132061,115143,16/09/2022 12:29:32,671,pr_1663331371802433671,0.03,0,pr
132062,128775,21/02/2022 05:02:45,1022,pp_1645419764845851022,0.025,2,pp
132063,94341,26/09/2021 15:50:57,911,pr_1632671456833515911,0.03,0,pr
132064,5076,20/09/2021 08:45:55,101,pos_1632127555229459101,0.01,2,pos
132065,47972,2/11/2022 7:12,129,pos_1667373174580755129,0.01,2,pos
132066,91876,8/8/2021 17:05,189,pr_1628442309682899189,0.03,0,pr
132067,2948,8/7/2021 11:04,243,pos_1625742242492670243,0.01,2,pos
132068,92476,21/08/2021 08:59:01,1099,pr_1629536340734869099,0.03,0,pr
132069,107727,21/05/2022 09:35:53,2192,pr_1653125753448739192,0.03,0,pr
132070,3962,15/08/2021 07:53:52,116,pos_1629014031653270116,0.01,2,pos
132071,82360,11/1/2021 8:39,849,pr_1610354349553301849,0.03,0,pr
132072,44613,18/10/2022 11:33:26,128,pos_1666092806284529128,0.01,2,pos
132073,65215,1/11/2022 10:08,191,pos_1667297329357099191,0.01,2,pos
132074,119926,9/12/2022 4:13,1537,pr_1670559206923614537,0.03,0,pr
132075,38206,17/09/2022 07:47:48,83,pos_1663400868008268083,,,pos
132076,32342,15/08/2022 12:15:15,164,pos_1660565714667448164,0.01,2,pos
132077,7269,15/11/2021 07:01:18,53,pos_1636959678432099053,0.01,2,pos
132078,118016,5/11/2022 16:50,2409,pr_1667667051888647409,0.03,0,pr
132079,49766,9/11/2022 14:24,135,pos_1668003841470776135,0.01,2,pos
132080,97032,18/11/2021 20:52:48,117,pr_1637268768152894117,0.03,0,pr
132081,115893,30/09/2022 01:31:03,135,pr_1664501462776096135,0.03,0,pr
132082,51722,18/11/2022 11:27:04,258,pos_1668770823634255258,0.01,2,pos
132083,21579,29/05/2022 17:57:21,340,pos_1653847041074773340,0.01,2,pos
132084,78885,22/12/2022 03:34:00,22,pos_1671680039533270022,0.01,2,pos
132085,30544,3/8/2022 10:17,145,pos_1659521862555051145,0.01,2,pos
132086,70623,24/11/2022 14:26:42,195,pos_1669300002387260195,0.01,2,pos
132087,129687,17/03/2022 16:07:31,12123232323,pp_1647533251044926298,0.025,2,pp
132088,41548,4/10/2022 13:18,163,pos_1664889498586362163,0.01,2,pos
132089,24000,18/06/2022 05:18:42,180,pos_1655529522213097180,0.01,2,pos
132090,5696,8/10/2021 17:21,76,pos_1633713699480717076,0.01,2,pos
132091,42633,9/10/2022 3:55,219,pos_1665287750517157219,0.01,2,pos
132092,49617,9/11/2022 11:45,253,pos_1667994309391717253,0.01,2,pos
132093,52898,22/11/2022 01:06:02,18,pos_1669079162423267018,0.01,2,pos
132094,134422,6/7/2022 15:47,249,pp_1657122465885470249,0.025,2,pp
132095,62126,19/10/2022 14:10:19,88,pos_1666188618960947088,0.01,2,pos
132096,7564,22/11/2021 17:52:27,225,pos_1637603546883943225,0.01,2,pos
132097,83716,12/2/2021 7:45,1547,pr_1613115900751409547,0.03,0,pr
132098,65460,2/11/2022 8:43,322,pos_1667378597979836322,0.01,2,pos
132099,55159,30/11/2022 01:17:06,131,pos_1669771026174485131,0.01,2,pos
132100,103387,14/03/2022 10:59:16,2379,pr_1647255555656358379,0.03,0,pr
132101,92226,16/08/2021 08:05:24,1616,pr_1629101124044081616,0.03,0,pr
132102,107251,14/05/2022 12:51:06,627,pr_1652532666400160627,0.03,0,pr
132103,1572,29/04/2021 16:13:45,5,pos_1619712825123816005,0.01,2,pos
132104,33890,24/08/2022 15:11:04,202,pos_1661353863550317202,0.01,2,pos
132105,45829,23/10/2022 19:25:33,108,pos_1666553132559636108,0.01,2,pos
132106,24348,21/06/2022 09:53:17,11,pos_1655805196551548011,0.01,2,pos
132107,98287,12/12/2021 19:10,1214,pr_1639336227665460214,0.03,0,pr
132108,141525,20/12/2022 07:16:36,1045,pp_1671520596398450045,0.025,2,pp
132109,62646,21/10/2022 10:50:10,73,pos_1666349409929571073,0.01,2,pos
132110,74893,9/12/2022 18:30,206,pos_1670610619379510206,0.01,2,pos
132111,33562,22/08/2022 10:44:50,107,pos_1661165090253397107,0.01,2,pos
132112,60710,12/10/2022 13:36,190,pos_1665581775532988190,0.01,2,pos
132113,35608,3/9/2022 13:31,78,pos_1662211905885737078,0.01,2,pos
132114,2810,1/7/2021 4:35,192,pos_1625114115567877192,0.01,2,pos
132115,130442,5/4/2022 9:37,782,pp_1649151476421846782,0.025,2,pp
132116,41087,2/10/2022 16:25,54,pos_1664727917544279054,0.01,2,pos
132117,51145,16/11/2022 18:17:11,326,pos_1668622631226433326,0.01,2,pos
132118,8539,12/12/2021 14:25,162,pos_1639319130728526162,0.01,2,pos
132119,117449,25/10/2022 15:45:40,1183,pr_1666712739793813183,0.03,0,pr
132120,51376,16/11/2022 13:46:43,222,pos_1668606403153616222,0.01,2,pos
132121,61536,16/10/2022 08:23:01,197,pos_1665908580719094197,0.01,2,pos
132122,20972,24/05/2022 11:47:26,14,pos_1653392845720297014,0.01,2,pos
132123,113536,21/08/2022 07:16:34,560,pr_1661066194326173560,0.03,0,pr
132124,69412,19/11/2022 15:47:39,246,pos_1668872858852134246,0.01,2,pos
132125,83219,31/01/2021 17:41:20,18,pr_1612114879985163018,0.03,0,pr
132126,140487,24/11/2022 06:19:17,567,pp_1669270757267638567,0.025,2,pp
132127,28549,22/07/2022 14:25:20,204,pos_1658499919901360204,0.01,2,pos
132128,124098,23/07/2021 15:28:17,264,pp_1627054097343681264,0.025,2,pp
132129,127956,21/01/2022 08:01:21,1682,pp_1642752081074293682,0.025,2,pp
132130,55082,30/11/2022 11:25:47,269,pos_1669807546911960269,0.01,2,pos
132131,37677,14/09/2022 14:07:14,205,pos_1663164433833505205,,,pos
132132,89088,13/06/2021 07:36:58,286,pr_1623569818122060286,0.03,0,pr
132133,66108,5/11/2022 12:24,113,pos_1667651050647913113,0.01,2,pos
132134,112005,27/07/2022 19:20:54,184,pr_1658949653775118184,0.03,0,pr
132135,110213,29/06/2022 15:29:03,12123232323,pr_1656516542550405298,0.03,0,pr
132136,44878,19/10/2022 08:47:57,111,pos_1666169276917828111,0.01,2,pos
132137,125465,2/10/2021 22:13,201,pp_1633212803311241201,0.025,2,pp
132138,100287,19/01/2022 08:11:44,324,pr_1642579903522757324,0.03,0,pr
132139,135047,21/07/2022 10:19:27,635,pp_1658398767469119635,0.025,2,pp
132140,76739,15/12/2022 12:00:09,22,pos_1671105608569454022,0.01,2,pos
132141,3190,18/07/2021 09:35:50,82,pos_1626600949570819082,0.01,2,pos
132142,74494,7/12/2022 17:08,99,pos_1670432909984759099,0.01,2,pos
132143,37341,13/09/2022 11:18:16,180,pos_1663067895784798180,0.01,2,pos
132144,41047,2/10/2022 8:21,5,pos_1664698888614713005,0.01,2,pos
132145,12431,15/02/2022 12:23:49,126,pos_1644927829346280126,0.01,2,pos
132146,29226,26/07/2022 15:34:01,183,pos_1658849641207948183,0.01,2,pos
132147,62976,22/10/2022 11:52:49,183,pos_1666439569006825183,0.01,2,pos
132148,48383,4/11/2022 16:05,179,pos_1667577944247024179,0.01,2,pos
132149,41779,5/10/2022 19:28,226,pos_1664998087465401226,0.01,2,pos
132150,86257,11/4/2021 11:33,1226,pr_1618140797571941226,0.03,0,pr
132151,26145,4/7/2022 0:25,25,pos_1656894322948107025,0.01,2,pos
132152,131789,7/5/2022 11:07,794,pp_1651921675876736794,0.025,2,pp
132153,43682,14/10/2022 15:00:37,80,pos_1665759637341226080,0.01,2,pos
132154,24683,23/06/2022 13:53:10,107,pos_1655992389656452107,0.01,2,pos
132155,93886,17/09/2021 17:43:27,402,pr_1631900606695488402,0.03,0,pr
132156,66259,6/11/2022 17:07,171,pos_1667754441953245171,0.01,2,pos
132157,124934,3/9/2021 11:18,2123,pp_1630667895664485123,0.025,2,pp
132158,38203,17/09/2022 15:30:54,44,pos_1663428654303559044,,,pos
132159,81358,30/12/2022 11:08:34,191,pos_1672398513688707191,0.01,2,pos
132160,130929,16/04/2022 02:22:26,833,pp_1650075746455367833,0.025,2,pp
132161,91690,5/8/2021 5:06,814,pr_1628140007532743814,0.03,0,pr
132162,32566,16/08/2022 14:19:08,172,pos_1660659547627748172,0.01,2,pos
132163,81412,30/12/2022 11:28:15,313,pos_1672399694753402313,0.01,2,pos
132164,30414,3/8/2022 10:00,131,pos_1659520854797921131,0.01,2,pos
132165,20528,19/05/2022 15:44:23,173,pos_1652975062660757173,0.01,2,pos
132166,89351,18/06/2021 08:14:59,505,pr_1624004099231663505,0.03,0,pr
132167,7786,26/11/2021 20:27:22,239,pos_1637958441980555239,0.01,2,pos
132168,33776,23/08/2022 11:31:35,247,pos_1661254295344893247,0.01,2,pos
132169,11786,5/2/2022 14:13,175,pos_1644070381829008175,0.01,2,pos
132170,38381,18/09/2022 09:25:45,271,pos_1663493144708804271,0.01,2,pos
132171,41202,2/10/2022 1:45,6,pos_1664675100563964006,0.01,2,pos
132172,59670,8/10/2022 17:59,161,pos_1665251966645376161,0.01,2,pos
132173,124660,21/08/2021 14:57:43,447,pp_1629557862629888447,0.025,2,pp
132174,18706,2/5/2022 20:26,22,pos_1651523182276789022,0.01,2,pos
132175,117735,30/10/2022 14:21:58,2586,pr_1667139717781423586,0.03,0,pr
132176,56188,4/12/2022 7:58,370,pos_1670140730981425370,0.01,2,pos
132177,59641,7/10/2022 14:26,242,pos_1665152801568622242,0.01,2,pos
132178,75897,12/12/2022 16:21,325,pos_1670862078724690325,0.01,2,pos
132179,134965,19/07/2022 14:11:57,687,pp_1658239916701734687,0.025,2,pp
132180,104084,24/03/2022 15:15:55,1262,pr_1648134954942371262,0.03,0,pr
132181,135614,6/8/2022 20:32,1628,pp_1659817927265208628,0.025,2,pp
132182,22913,9/6/2022 15:12,199,pos_1654787550218725199,0.01,2,pos
132183,71487,27/11/2022 13:07:25,124,pos_1669554445012424124,0.01,2,pos
132184,3227,19/07/2021 14:25:56,137,pos_1626704755665900137,0.01,2,pos
132185,75336,10/12/2022 14:55,290,pos_1670684117062974290,0.01,2,pos
132186,53037,23/11/2022 04:27:56,116,pos_1669177676041768116,0.01,2,pos
132187,54816,29/11/2022 16:39:28,15,pos_1669739968119712015,0.01,2,pos
132188,13679,5/3/2022 5:54,71,pos_1646459672049606071,0.01,2,pos
132189,18581,1/5/2022 9:09,92,pos_1651396156837892092,0.01,2,pos
132190,47291,30/10/2022 06:18:47,12,pos_1667110727085783012,0.01,2,pos
132191,13471,2/3/2022 14:02,136,pos_1646229771614951136,0.01,2,pos
132192,48110,2/11/2022 10:42,117,pos_1667385766955049117,0.01,2,pos
132193,91832,7/8/2021 15:19,762,pr_1628349551036272762,0.03,0,pr
132194,57268,26/09/2022 13:42:13,127,pos_1664199732517891127,0.01,2,pos
132195,130168,29/03/2022 08:52:47,1658,pp_1648543967090651658,0.025,2,pp
132196,66410,7/11/2022 12:11,17,pos_1667823069358304017,0.01,2,pos
132197,81282,29/12/2022 14:49:15,200,pos_1672325354504058200,0.01,2,pos
132198,100735,27/01/2022 08:12:13,2705,pr_1643271132643150705,0.03,0,pr
132199,58365,1/10/2022 9:00,92,pos_1664614832370425092,0.01,2,pos
132200,113417,19/08/2022 19:49:35,604,pr_1660938575314594604,0.03,0,pr
132201,125414,29/09/2021 15:12:05,6,pp_1632928324589909006,0.025,2,pp
132202,80151,26/12/2022 10:22:40,57,pos_1672050159983249057,0.01,2,pos
132203,49395,8/11/2022 0:52,204,pos_1667868773643704204,0.01,2,pos
132204,79452,24/12/2022 17:01:10,207,pos_1671901270351710207,0.01,2,pos
132205,57022,25/09/2022 16:43:46,144,pos_1664124225852651144,0.01,2,pos
132206,130081,27/03/2022 21:58:42,247,pp_1648418321871819247,0.025,2,pp
132207,120185,14/12/2022 11:39:55,2207,pr_1671017994632122207,0.03,0,pr
132208,58597,2/10/2022 7:32,141,pos_1664695921729411141,0.01,2,pos
132209,58499,2/10/2022 13:00,52,pos_1664715639491412052,0.01,2,pos
132210,51367,16/11/2022 06:20:39,1123232323,pos_1668579639168502198,0.01,2,pos
132211,27829,17/07/2022 09:48:49,83,pos_1658051328677037083,0.01,2,pos
132212,80064,26/12/2022 01:34:01,45,pos_1672018441394091045,0.01,2,pos
132213,62746,21/10/2022 09:18:09,38,pos_1666343889383129038,0.01,2,pos
132214,1252,10/4/2021 13:20,68,pos_1618060814720006068,0.01,2,pos
132215,42538,9/10/2022 11:29,25,pos_1665314986058720025,0.01,2,pos
132216,9990,7/1/2022 14:46,1123232323,pos_1641566785254509198,0.01,2,pos
132217,11537,2/2/2022 11:42,35,pos_1643802139806353035,0.01,2,pos
132218,115309,19/09/2022 12:18:26,384,pr_1663589906064850384,0.03,0,pr
132219,97140,20/11/2021 07:13:53,314,pr_1637392433083356314,0.03,0,pr
132220,8052,2/12/2021 16:41,218,pos_1638463312383578218,0.01,2,pos
132221,27334,13/07/2022 19:45:42,151,pos_1657741541608150151,0.01,2,pos
132222,72237,29/11/2022 13:02:15,224,pos_1669726934662271224,0.01,2,pos
132223,81947,1/1/2021 15:08,1370,pr_1609513679751237370,0.03,0,pr
132224,53024,23/11/2022 00:14:54,153,pos_1669162494335997153,0.01,2,pos
132225,57105,25/09/2022 14:07:06,270,pos_1664114826448642270,0.01,2,pos
132226,62477,20/10/2022 14:41:37,228,pos_1666276897454508228,0.01,2,pos
132227,49996,11/11/2022 12:46,23,pos_1668170816818380023,0.01,2,pos
132228,48444,4/11/2022 14:13,54,pos_1667571237652262054,0.01,2,pos
132229,56220,4/12/2022 16:38,261,pos_1670171899304240261,0.01,2,pos
132230,451,9/2/2021 10:25,162,pos_1612866332717334162,0.01,2,pos
132231,131940,10/5/2022 21:39,180,pp_1652218788104339180,0.025,2,pp
132232,130595,9/4/2022 13:31,548,pp_1649511076796627548,0.025,2,pp
132233,73677,4/12/2022 22:30,151,pos_1670193010981779151,0.01,2,pos
132234,82685,19/01/2021 10:12:15,2142,pr_1611051135362349142,0.03,0,pr
132235,63659,26/10/2022 13:11:51,217,pos_1666789911437267217,0.01,2,pos
132236,1363,17/04/2021 13:11:27,114,pos_1618665087384484114,0.01,2,pos
132237,137197,8/9/2022 18:55,531,pp_1662663349792729531,0.025,2,pp
132238,78918,22/12/2022 05:48:42,319,pos_1671688121610717319,0.01,2,pos
132239,79346,23/12/2022 19:27:17,23,pos_1671823637363404023,0.01,2,pos
132240,16809,12/4/2022 10:04,43,pos_1649757878734892043,0.01,2,pos
132241,110321,1/7/2022 22:47,879,pr_1656715655268471879,0.03,0,pr
